u,rho,P,T,h,gamma,mu,k
-162147.651006711,411.409395973154,10598.1480264077,73.0312690566018,-162121.890418524,3095042183.61042,1.55859157309527e-05,0.0771839668338875
-162147.651006711,419.795302013423,10604.0309623973,73.0346191356371,-162122.39100282,3591773878.88577,1.61100850239102e-05,0.0810482395690407
-162147.651006711,428.181208053691,10609.6914418984,73.0378411000501,-162122.872498822,4119409964.05334,1.66449805625359e-05,0.0849697750131225
-162147.651006711,436.56711409396,10615.1418507057,73.0409421626329,-162123.335978145,4671985535.53691,1.71904056159326e-05,0.0889368756875666
-162147.651006711,444.953020134228,10620.3936717488,73.0439290046049,-162123.782433647,5242119388.67155,1.7746183875318e-05,0.092937297334333
-162147.651006711,453.338926174497,10625.457565896,73.046807823704,-162124.212786537,5821090212.99376,1.8312161906387e-05,0.0969583261968483
-162147.651006711,461.724832214765,10630.3434442386,73.0495843771534,-162124.627892722,6398980226.29645,1.88882115271819e-05,0.100986860976728
-162147.651006711,470.110738255034,10635.0605328753,73.0522640201226,-162125.028548496,6964888289.10475,1.94742321072275e-05,0.105009498742093
-162147.651006711,478.496644295302,10639.6174310913,73.0548517402278,-162125.415495642,7507210718.65876,2.0070152784649e-05,0.109012624027862
-162147.651006711,486.88255033557,10644.0221637106,73.0573521885402,-162125.789426015,8013983728.4712,2.067593459897e-05,0.112982500341042
-162147.651006711,495.268456375839,10648.2822282813,73.0597697075047,-162126.15098568,8473276909.2636,2.12915725382853e-05,0.116905363265095
-162147.651006711,503.654362416107,10652.4046376897,73.0621083561266,-162126.500778634,8873622755.15206,2.19170975005125e-05,0.120767514346678
-162147.651006711,512.040268456376,10656.395958703,73.064371932729,-162126.839370177,9204463284.90941,2.25525781694443e-05,0.124555414945803
-162147.651006711,520.426174496644,10660.2623468918,73.0665639955519,-162127.167289963,9456591687.85746,2.31981228073447e-05,0.128255779236317
-162147.651006711,528.812080536913,10664.0095783248,73.0686878814303,-162127.485034771,9622564996.37391,2.38538809668557e-05,0.131855665557577
-162147.651006711,537.197986577181,10667.6430783728,73.0707467227526,-162127.793071007,9697063355.8423,2.45200451260011e-05,0.135342565339954
-162147.651006711,545.58389261745,10671.1679479308,73.0727434628849,-162128.091837,9677172738.20477,2.51968522510892e-05,0.138704488855933
-162147.651006711,553.969798657718,10674.588987319,73.0746808702186,-162128.381745078,9562571009.61986,2.58845852933267e-05,0.141930047084773
-162147.651006711,562.355704697987,10677.9107181042,73.0765615509843,-162128.663183473,9355602045.08354,2.65835746259554e-05,0.145008529021394
-162147.651006711,570.741610738255,10681.1374030463,73.0783879609555,-162128.93651805,9061228847.2007,2.72941994297129e-05,0.147929973808759
-162147.651006711,579.127516778523,10684.2730643546,73.0801624161519,-162129.2020939,8686863975.87579,2.80168890354001e-05,0.150685237127148
-162147.651006711,587.513422818792,10687.3215004242,73.0818871026445,-162129.46023679,8242083496.78575,2.8752124233306e-05,0.153266051332315
-162147.651006711,595.89932885906,10690.2863011867,73.0835640855417,-162129.711254503,7738238480.15242,2.95004385601992e-05,0.15566507889745
-162147.651006711,604.285234899329,10693.1708622246,73.0851953172461,-162129.955438056,7187985159.95149,3.02624195755422e-05,0.157875958779775
-162147.651006711,612.671140939597,10695.9783977432,73.0867826450374,-162130.193062828,6604760558.83453,3.1038710139525e-05,0.159893345401444
-162147.651006711,621.057046979866,10698.7119525271,73.0883278180571,-162130.4243896,6002234154.81059,3.18300097064443e-05,0.161712940004756
-162147.651006711,629.442953020134,10701.3744129544,73.0898324937384,-162130.649665507,5393767633.56399,3.26370756478784e-05,0.163331514213393
-162147.651006711,637.828859060403,10703.9685171716,73.0912982437424,-162130.869124918,4791913766.36875,3.34607246210325e-05,0.164746925703203
-162147.651006711,646.214765100671,10706.4968644838,73.0927265594324,-162131.082990252,4207982046.89142,3.43018339985423e-05,0.165958125957665
-162147.651006711,654.60067114094,10708.9619240506,73.0941188569419,-162131.29147273,3651693216.16357,3.51613433769541e-05,0.166965160153439
-162147.651006711,662.986577181208,10711.3660429273,73.0954764818562,-162131.49477307,3130937718.09665,3.60402561820161e-05,0.167769159290149
-162147.651006711,671.372483221477,10713.7114535235,73.0968007135539,-162131.69308213,2651645126.03221,3.6939641389856e-05,0.16837232474453
-162147.651006711,679.758389261745,10716.0002805183,73.0980927692291,-162131.886581513,2217763412.53058,3.78606353840646e-05,0.168777905492271
-162147.651006711,688.144295302013,10718.2345472814,73.0993538076241,-162132.075444116,1831339344.11851,3.88044439696643e-05,0.168990168300219
-162147.651006711,696.530201342282,10720.4161818425,73.1005849324982,-162132.259834641,1492684927.42826,3.97723445659273e-05,0.169014361246962
-162147.651006711,704.91610738255,10722.5470224381,73.1017871958486,-162132.439910086,1200610212.25653,4.07656886010102e-05,0.168856670980476
-162147.651006711,713.302013422819,10724.6288226842,73.1029616009127,-162132.615820184,952700162.224014,4.17859041324079e-05,0.168524174167153
-162147.651006711,721.687919463087,10726.6632563856,73.1041091049584,-162132.787707816,745612797.453488,4.2834498718298e-05,0.168024783626964
-162147.651006711,730.073825503356,10728.6519220279,73.1052306218888,-162132.955709404,575377237.354993,4.3913062565951e-05,0.16736718968412
-162147.651006711,738.459731543624,10730.5963469675,73.1063270246704,-162133.11995527,437673281.042483,4.50232719845285e-05,0.166560797291605
-162147.651006711,746.845637583893,10732.4979913439,73.1073991475998,-162133.280569969,328078284.523219,4.61668931707914e-05,0.165615659510871
-162147.651006711,755.231543624161,10734.3582517365,73.1084477884209,-162133.437672612,242271792.729239,4.73457863574798e-05,0.164542407944947
-162147.651006711,763.61744966443,10736.1784645885,73.1094737103071,-162133.591377157,176193133.65264,4.85619103554386e-05,0.163352180734098
-162147.651006711,772.003355704698,10737.9599094062,73.1104776437112,-162133.741792678,126151522.804924,4.98173275219212e-05,0.162056548728174
-162147.651006711,780.389261744966,10739.7038117625,73.1114602881036,-162133.889023638,88891813.4947984,5.11142091889419e-05,0.160667440448806
-162147.651006711,788.775167785235,10741.4113461067,73.1124223135953,-162134.033170117,61621653.6219242,5.24548415870447e-05,0.159197066448141
-162147.651006711,797.161073825503,10743.083638405,73.1133643624646,-162134.174328044,42007404.174961,5.38416323014409e-05,0.157657843658688
-162147.651006711,805.546979865772,10744.7217686137,73.1142870505846,-162134.312589416,28146793.600778,5.5277117299123e-05,0.156062320311813
-162147.651006711,813.93288590604,10746.3267730092,73.1151909687694,-162134.448042488,18526075.2429667,5.67639685673072e-05,0.154423101980332
-162147.651006711,822.318791946309,10747.8996463736,73.1160766840346,-162134.580771967,11968629.5864669,5.83050024053931e-05,0.152752779274327
-162147.651006711,830.704697986577,10749.4413440475,73.1169447407825,-162134.710859184,7580737.37670147,5.99031884145502e-05,0.151063857688809
-162147.651006711,839.090604026846,10750.9527838706,73.1177956619203,-162134.838382268,4698860.78566767,6.15616592310735e-05,0.149368690067751
-162147.651006711,847.476510067114,10752.4348480012,73.1186299499098,-162134.963416295,2841389.74549522,6.32837210517701e-05,0.14767941211187
-162147.651006711,855.862416107383,10753.8883846339,73.1194480877569,-162135.086033438,1666573.05914416,6.50728650018776e-05,0.146007881317624
-162147.651006711,864.248322147651,10755.3142096198,73.1202505399451,-162135.206303108,937340.5484325,6.69327793983555e-05,0.144365619692813
-162147.651006711,872.634228187919,10756.7131079906,73.1210377533132,-162135.324292081,492967.05761658,6.88673629638485e-05,0.142763760550501
-162147.651006711,881.020134228188,10758.0858354049,73.1218101578881,-162135.440064626,227026.74486478,7.08807390492006e-05,0.14121299963798
-162147.651006711,889.406040268456,10759.4331195053,73.1225681676656,-162135.553682618,70804.149565846,7.2977270925088e-05,0.139723550811955
-162147.651006711,897.791946308725,10760.7556612056,73.1233121813511,-162135.665205653,-18785.3760176176,7.51615782061712e-05,0.138305106425246
-162147.651006711,906.177852348993,10762.0541359109,73.1240425830612,-162135.774691143,-67731.0679101548,7.74385544741129e-05,0.136966802544748
-162147.651006711,914.563758389262,10763.3291946605,73.1247597429812,-162135.882194428,-90897.6633697078,7.9813386168893e-05,0.135717189075517
-162147.651006711,922.94966442953,10764.581465225,73.1254640179955,-162135.987768856,-96469.5453260387,8.22915728210776e-05,0.134564204822007
-162147.651006711,931.335570469799,10765.8115531291,73.1261557522752,-162136.091465882,-89721.3940775415,8.48789487010545e-05,0.133515157475305
-162147.651006711,939.721476510067,10767.0200426338,73.1268352778424,-162136.193335144,-75852.5505612115,8.75817059647555e-05,0.132576708474668
-162147.651006711,948.107382550336,10768.2074976591,73.1275029151005,-162136.293424548,-60373.7194703933,9.04064193790345e-05,0.131754862653532
-162147.651006711,956.493288590604,10769.3744626625,73.1281589733379,-162136.391780337,-47251.4098883389,9.33600727136718e-05,0.13105496254429
-162147.651006711,964.879194630872,10770.5214634717,73.1288037512066,-162136.488447167,-37768.4182182392,9.64500868909311e-05,0.130481687183135
