T_K_vs_P_Pa__cp_J_kg_K,1723689.323292,1792636.89622368,1861584.46915536,1930532.04208704,1999479.61501872,2068427.1879504,2137374.76088208,2206322.33381376,2275269.90674544,2344217.47967712,2413165.0526088,2482112.62554048,2551060.19847216,2620007.77140384,2688955.34433552,2757902.9172672,2826850.49019888,2895798.06313056,2964745.63606224,3033693.20899392,3102640.7819256,3171588.35485728,3240535.92778896,3309483.50072064,3378431.07365232,3447378.646584
288,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456,2456
290,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480,2480
292,2508,2508,2508,2508,2508,2507.7262912482,2507.45050095647,2507.17471066474,2506.89892037302,2506.62313008129,2506.34733978956,2506.07154949784,2505.79575920611,2505.51996891438,2505.24417862266,2504.96838833093,2504.6925980392,2504.41680774748,2504.14101745575,2504,2504,2504,2504,2504,2504,2504
294,2536,2536,2536,2536,2536,2535.4525824964,2534.90100191294,2534.34942132949,2533.79784074604,2533.24626016258,2532.69467957913,2532.14309899568,2531.59151841222,2531.03993782877,2530.48835724532,2529.93677666186,2529.38519607841,2528.83361549496,2528.2820349115,2528,2528,2528,2528,2528,2528,2528
296,2562,2562,2562,2562,2562,2561.4525824964,2560.90100191294,2560.34942132949,2559.79784074604,2559.24626016258,2558.69467957913,2558.14309899568,2557.59151841222,2557.03993782877,2556.48835724532,2555.93677666186,2555.38519607841,2554.83361549496,2554.2820349115,2554,2554,2554,2554,2554,2554,2554
298,2586,2586,2586,2586,2586,2585.7262912482,2585.45050095647,2585.17471066475,2584.89892037302,2584.62313008129,2584.34733978956,2584.07154949784,2583.79575920611,2583.51996891438,2583.24417862266,2582.96838833093,2582.6925980392,2582.41680774748,2582.14101745575,2582,2582,2582,2582,2582,2582,2582
300,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610
302,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638
304,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666
306,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694
308,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722,2722
310,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750,2750
312,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778,2778
314,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806,2806
316,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2834,2833.93261358201,2833.79471843615,2833.65682329029,2833.51892814442,2833.38103299856,2833.24313785269,2833.10524270683
318,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2862,2861.79784074604,2861.38415530845,2860.97046987086,2860.55678443327,2860.14309899568,2859.72941355809,2859.3157281205
320,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2890,2889.66306791006,2888.97359218074,2888.28411645143,2887.59464072211,2886.90516499279,2886.21568926348,2885.52621353416
