T_K_vs_P_Pa__mu_Pa_s,1723689.323292,1792636.89622368,1861584.46915536,1930532.04208704,1999479.61501872,2068427.1879504,2137374.76088208,2206322.33381376,2275269.90674544,2344217.47967712,2413165.0526088,2482112.62554048,2551060.19847216,2620007.77140384,2688955.34433552,2757902.9172672,2826850.49019888,2895798.06313056,2964745.63606224,3033693.20899392,3102640.7819256,3171588.35485728,3240535.92778896,3309483.50072064,3378431.07365232,3447378.646584
270,0.00504457236054727,0.0050464708615682,0.00504837007708102,0.00505027000735466,0.00505217065265809,0.00505407201326042,0.00505597408943085,0.00505787688143867,0.00505978038955329,0.00506168461404422,0.00506358955518106,0.00506549521323351,0.00506740158847138,0.00506930868116458,0.00507121649158313,0.00507312501999713,0.0050750342666768,0.00507694423189245,0.00507885491591451,0.00508076631901349,0.00508267844146002,0.00508459128352481,0.00508650484547869,0.00508841912759259,0.00509033413013753,0.00509224985338466
272,0.00472423862891681,0.00472601657384832,0.00472779518790102,0.00472957447132674,0.00473135442437738,0.00473313504730496,0.00473491634036158,0.00473669830379945,0.00473848093787085,0.00474026424282818,0.00474204821892392,0.00474383286641065,0.00474561818554105,0.00474740417656789,0.00474919083974402,0.00475097817532242,0.00475276618355614,0.00475455486469832,0.00475634421900221,0.00475813424672117,0.00475992494810861,0.00476171632341807,0.00476350837290319,0.00476530109681768,0.00476709449541536,0.00476888856895015
274,0.00442535513886746,0.00442702060040683,0.0044286866887348,0.00443035340408726,0.00443202074670018,0.00443368871680964,0.00443535731465177,0.00443702654046284,0.00443869639447917,0.00444036687693719,0.0044420379880734,0.00444370972812441,0.0044453820973269,0.00444705509591766,0.00444872872413354,0.00445040298221152,0.00445207787038862,0.004453753388902,0.00445542953798887,0.00445710631788654,0.00445878372883242,0.004460461771064,0.00446214044481886,0.00446381975033467,0.0044654996878492,0.00446718025760029
276,0.00414823201607259,0.00414979318363144,0.00415135493872833,0.00415291728158439,0.00415448021242082,0.0041560437314589,0.00415760783892,0.00415917253502556,0.00416073781999713,0.00416230369405631,0.00416387015742481,0.00416543721032442,0.00416700485297699,0.00416857308560448,0.00417014190842893,0.00417171132167245,0.00417328132555725,0.0041748519203056,0.00417642310613988,0.00417799488328255,0.00417956725195612,0.00418114021238324,0.00418271376478659,0.00418428790938897,0.00418586264641325,0.00418743797608238
278,0.00389007455700451,0.00389153856822095,0.00389300313041109,0.00389446824378232,0.00389593390854205,0.0038974001248978,0.00389886689305717,0.00390033421322781,0.00390180208561748,0.00390327051043401,0.00390473948788529,0.00390620901817931,0.00390767910152412,0.00390914973812787,0.00391062092819877,0.00391209267194511,0.00391356496957528,0.00391503782129772,0.00391651122732095,0.0039179851878536,0.00391945970310434,0.00392093477328194,0.00392241039859525,0.00392388657925319,0.00392536331546476,0.00392684060743904
280,0.00364928275412933,0.00365065614448617,0.00365203005171199,0.00365340447600132,0.00365477941754875,0.00365615487654895,0.00365753085319666,0.00365890734768669,0.00366028436021393,0.00366166189097334,0.00366303994015996,0.00366441850796889,0.00366579759459531,0.00366717720023449,0.00366855732508174,0.00366993796933247,0.00367131913318215,0.00367270081682634,0.00367408302046065,0.00367546574428078,0.0036768489884825,0.00367823275326165,0.00367961703881415,0.00368100184533599,0.00368238717302324,0.00368377302207203
282,0.00342548341446653,0.00342677257899718,0.00342806222869882,0.00342935236375405,0.00343064298434552,0.00343193409065596,0.00343322568286818,0.00343451776116504,0.00343581032572947,0.00343710337674448,0.00343839691439314,0.00343969093885859,0.00344098545032406,0.0034422804489728,0.00344357593498819,0.00344487190855362,0.0034461683698526,0.00344746531906867,0.00344876275638547,0.00345006068198668,0.00345135909605607,0.00345265799877747,0.00345395739033479,0.00345525727091199,0.00345655764069312,0.00345785849986229
284,0.00321608373590511,0.00321729409385413,0.00321850490731565,0.00321971617646111,0.00322092790146201,0.00322214008248989,0.00322335271971639,0.00322456581331319,0.00322577936345204,0.00322699337030477,0.00322820783404325,0.00322942275483944,0.00323063813286533,0.00323185396829302,0.00323307026129463,0.00323428701204239,0.00323550422070854,0.00323672188746544,0.00323794001248549,0.00323915859594114,0.00324037763800492,0.00324159713884944,0.00324281709864735,0.00324403751757138,0.00324525839579432,0.00324647973348902
286,0.00302117073040434,0.00302230773376283,0.00302344516502716,0.00302458302435839,0.00302572131191761,0.00302686002786599,0.00302799917236475,0.00302913874557516,0.00303027874765858,0.00303141917877641,0.00303256003909011,0.00303370132876122,0.00303484304795131,0.00303598519682203,0.00303712777553509,0.00303827078425227,0.00303941422313538,0.00304055809234633,0.00304170239204706,0.00304284712239959,0.00304399228356599,0.00304513787570839,0.003046283898989,0.00304743035357006,0.0030485772396139,0.00304972455728289
288,0.0028391077991965,0.00284017628402932,0.00284124517098136,0.00284231446020397,0.00284338415184853,0.0028444542460665,0.00284552474300939,0.00284659564282875,0.00284766694567621,0.00284873865170344,0.00284981076106218,0.00285088327390423,0.00285195619038142,0.00285302951064568,0.00285410323484895,0.00285517736314326,0.0028562518956807,0.00285732683261338,0.00285840217409351,0.00285947792027334,0.00286055407130517,0.00286163062734137,0.00286270758853435,0.0028637849550366,0.00286486272700066,0.00286594090457911
