Time,QuatW,QuatX,QuatY,QuatZ,PosX,PosY,PosZ,VelX,VelY,VelZ,AngRateX,AngRateY,AngRateZ,MassLox,MassFuel,GimbalTheta,GimbalPhi,Thrust,RollCmd
0,1,1.43786364761441e-21,-2.16122893025181e-16,-2.45298364889585e-18,8.64017353339671e-17,-2.24769818581107e-22,-1.17244034247451e-16,4.44556169421378e-16,2.23082698868328e-22,-9.96919468603672e-16,2.13687934020279e-21,1.77990471314555e-15,-2.11431340725108e-18,20.78,19.79,-2.31534263458341e-14,-0.00120665655809008,1911.04174451449,-2.3181967163143e-12
0.17905120435226,0.999999991454316,2.51123607996666e-15,0.00013073396092434,-9.1445467379646e-16,-0.000195730844284845,3.75917970429154e-15,0.0111738719202549,-0.00210472285115619,4.04282690066595e-14,0.125130069242259,5.6099613154218e-14,0.00292059433575719,-2.03179733673577e-14,20.6876633381393,19.6976633381299,-1.98990572159916e-14,-0.000277570909480928,1888.31418476639,-2.06444253609279e-12
0.35810240870452,0.999999910992843,9.66733510087121e-15,0.000421917416340817,-3.54611598617639e-15,-0.000544595477104284,1.28010629932646e-14,0.0429193383035484,-0.00161150991971653,5.61333660772004e-14,0.229777457531857,1.03769042974868e-13,0.00358443789255878,-3.84117533174857e-14,20.5964248139842,19.6064248139654,-1.4926887114757e-14,0.000404505549396534,1872.89813182046,-1.81062766081422e-12
0.53715361305678,0.999999755094201,2.0543640095052e-14,0.000699865372572899,-7.69998819022305e-15,-0.000593841900300161,2.10054121516471e-14,0.0922083342529725,0.00123295165631472,2.87989804134256e-14,0.321086445649875,1.39228158474887e-13,0.00262491478586684,-5.42824812878813e-14,20.5059311541795,19.5159311541514,-8.12361384640172e-15,0.000878446269187767,1863.25403152823,-1.55676351974956e-12
0.71620481740904,0.999999645460379,3.38638869129153e-14,0.000842068357218841,-1.31798074626579e-14,2.25435789821009e-05,1.93013495712077e-14,0.157158714602387,0.00573995434873021,-5.60285731400293e-14,0.404712454487838,1.58415364226025e-13,0.00055189919452179,-6.79292942666398e-14,20.4159034726983,19.4259034726608,1.98185961617024e-16,0.00117213394617163,1852.96001363309,-1.30285066478981e-12
0.895256021761299,0.999999704823236,4.80181243201981e-14,0.000768344610401164,-1.97899472620811e-14,0.00151689473540022,-3.44030549306806e-15,0.236335252849044,0.0109077928830006,-2.0667316336019e-13,0.479990055396281,1.57948452625109e-13,-0.00219888392066337,-7.93513392939932e-14,20.3263731719013,19.3363731718544,9.35220544365139e-15,0.0013080537665938,1837.69584786711,-1.04888928075838e-12
1.07430722611356,0.9999999052962,6.11714968390788e-14,0.000435209825554745,-2.73348755296122e-14,0.00390387285914588,-5.91058846469653e-14,0.327801044861017,0.0155537094161667,-4.2312388968279e-13,0.541979306809871,1.36189613649992e-13,-0.00524333747119644,-8.85477668944694e-14,20.2375803966545,19.2475803965982,1.84493158477114e-14,0.00130961545480069,1816.39684736619,-7.94879552410215e-13
1.25335843046582,0.999999985709065,7.14453257474144e-14,-0.000169061802516523,-3.56189608948023e-14,0.00698197386114731,-1.58764341644867e-13,0.428638572316432,0.0184670140237386,-6.96260686822865e-13,0.584666025269313,9.37935771541837e-14,-0.00825607328903585,-9.55177315423591e-14,20.1498167347769,19.1598167347113,2.65951544873825e-14,0.00120238130592265,1790.67588815617,-5.40821992190057e-13
1.43240963481808,0.999999469288992,7.71170070424383e-14,-0.00103025327802112,-4.44466434975987e-14,0.0103410300574085,-3.11111572687663e-13,0.534994210386781,0.0185443842831278,-1.0088458234579e-12,0.603608344498294,3.3580252340027e-14,-0.0109829247551208,-1.0026039714794e-13,20.0632958440325,19.0732958439576,3.3039143077463e-14,0.00101204390257343,1763.77980384356,-2.86717395224999e-13
1.61146083917034,0.999997764019786,7.67873435451118e-14,-0.00211469988666293,-5.36227360333496e-14,0.0133893735421222,-5.21205127799625e-13,0.642505406925771,0.0148727891339164,-1.33772659578761e-12,0.597564333610964,-4.00631289659063e-14,-0.0132436154763288,-1.02774942188874e-13,19.9780745034683,18.9880745033839,3.72416655855977e-14,0.00076165195719277,1739.58703211867,-3.25667789684974e-14
1.7905120435226,0.999994303151468,6.94886717160667e-14,-0.00337545032777953,-6.29525690012869e-14,0.0153903905885412,-7.89624891242188e-13,0.746931125318409,0.00675170375671991,-1.6563218887276e-12,0.569134508830016,-1.21903846676969e-13,-0.0149216261563214,-1.03060562925745e-13,19.8940220959162,18.9040220958225,3.8864978575684e-14,0.00046967147748135,1721.84481162556,2.21628916349808e-13
1.96956324787486,0.999988684691406,5.47357796162036e-14,-0.00475715141473314,-7.22418045272121e-14,0.0154988447499925,-1.11203893597118e-12,0.844829838808948,-0.00633008451615986,-1.93660826757176e-12,0.524650195272302,-2.06417528813293e-13,-0.0159458011497378,-1.01116471954866e-13,19.8108269471966,18.8208269470935,3.77171940776026e-14,0.000149449403774998,1713.62270788771,4.75869024954043e-13
2.14861445222712,0.999980784743636,3.25411701607234e-14,-0.00619920511335478,-8.12958828516043e-14,0.0127911969700283,-1.47905023608367e-12,0.934168830429108,-0.0247361504870688,-2.15025236743115e-12,0.473517660167562,-2.88029717110637e-13,-0.0162701323643328,-9.69418929646998e-14,19.7280290695543,18.7380290694418,3.36878682793033e-14,-0.000189921396348428,1716.9037572632,7.30153341927014e-13
2.32766565657938,0.999970835557053,3.42225685885228e-15,-0.00763727935374155,-8.99191428406316e-14,0.00628915877519039,-1.87618117718283e-12,1.01477931517165,-0.048714277907066,-2.26903542009155e-12,0.427151704667228,-3.6105459503381e-13,-0.015857187618686,-9.05360522150134e-14,19.6450726599763,18.6550726598545,2.67138516134135e-14,-0.000541572507618038,1732.27409908892,9.84482270043194e-13
2.50671686093164,0.99995946609455,-3.15784798980174e-14,-0.00900367527716864,-9.79136778995977e-14,-0.00501963397516025,-2.28391813545986e-12,1.08859247694293,-0.0783953057010666,-2.26514384647339e-12,0.397594826813486,-4.19467252808229e-13,-0.0146691303502849,-8.18981678625333e-14,19.5613735946922,18.5713735945611,1.68056053266235e-14,-0.000898046703553946,1758.71958608409,1.23885679198318e-12
2.6857680652839,0.999947699277131,-7.08559573715221e-14,-0.0102273511175568,-1.05078023814584e-13,-0.0221566258679429,-2.67786594098643e-12,1.15960954678349,-0.113745462917868,-2.11215768735569e-12,0.395927238673552,-4.56742990411702e-13,-0.0126690337403644,-7.10274397124228e-14,19.4763967509413,18.4863967508008,4.14399826318339e-15,-0.00124824769920404,1793.5799942779,1.49327838424787e-12
