Time,QuatW,QuatX,QuatY,QuatZ,PosX,PosY,PosZ,VelX,VelY,VelZ,AngRateX,AngRateY,AngRateZ,MassLox,MassFuel,GimbalTheta,GimbalPhi,Thrust,RollCmd
0,1.00000000000005,-4.45899010186117e-16,4.4902687413302e-14,-1.36234447189306e-11,2.73938033835891e-15,-2.58428391249018e-15,1.19826118117286e-13,2.82723776611514e-15,-1.9956936995471e-15,-1.92067020044e-13,1.77715644738145e-15,6.59550930154302e-15,-4.44309731510511e-12,20.7799999999974,19.7899999999927,-0.000687176365939513,-0.00133107165065827,1999.78958020643,-0.409821463444221
0.194377635776009,0.99999996202467,9.17987861624939e-05,0.000177861591752223,-0.000189462767479981,-0.000263950326455544,0.000136287152411418,0.0223885433430555,-0.00258960582111771,0.00133733996664261,0.230771872857621,0.00188869629606419,0.00366032485553431,-0.00389893020576328,20.6751043806999,19.6851043789759,-0.000148265473880577,-0.000229759353812421,1989.91094768962,-0.302234740849976
0.388755271552018,0.999999546640256,0.000294890975399168,0.000564244967191549,-0.000708136253748855,-0.000690113080299253,0.000362260906742365,0.0888468178115961,-0.00152110368700383,0.000843442148186988,0.453440989524048,0.00229089107094926,0.00429077473807979,-0.00677462352391744,20.5707269285542,19.580726925111,0.000206399591668908,0.000467444869219252,1976.00911516191,-0.135402727196478
0.583132907328027,0.999998435881633,0.000489893408746255,0.000919748818611404,-0.00142917038588219,-0.000605008512841573,0.00033347930217327,0.197377544726644,0.00264776845163903,-0.00127838808696787,0.663660630034558,0.00172574816387545,0.0030231750923473,-0.00806308889950309,20.4670786737924,19.47707866863,0.00041646838404429,0.000829292310706391,1960.07183084266,0.0586737283870078
0.777510543104036,0.999996819322721,0.00060247678961524,0.00110526796842647,-0.0021856906027313,0.000486409658130279,-0.000220341104665919,0.345344173856271,0.00871247397111724,-0.00450069056116709,0.859201395400703,0.000600952982945623,0.000789724806396978,-0.00750470133027358,20.3642663826368,19.3742663757555,0.000501539838843364,0.000921918605445361,1943.32557543351,0.263645178086729
0.971888178880045,0.999995357886228,0.000594969732518728,0.00106272099469445,-0.00279314295485605,0.00281584275591962,-0.00144630805722127,0.529804300584878,0.0152268082028156,-0.00810984617945433,1.03914604916817,-0.00073876522253588,-0.00167360652333495,-0.00499536811123633,20.2623324883145,19.2723324797143,0.000447938451652859,0.000759164808248851,1926.56206282991,0.470539216143388
1.16626581465605,0.999994885426798,0.000464532945773649,0.00080285298113149,-0.00306100341508241,0.00632618237642777,-0.00334047268690874,0.747719756628575,0.0207137734097685,-0.0112900984804964,1.20342627657963,-0.00192421823408334,-0.00368505251707974,-0.000516375521703164,20.1612778960231,19.1712778857042,0.000212131047001399,0.000296129874179617,1910.27961539562,0.672005076335988
1.36064345043206,0.999995965367943,0.000249354373956131,0.00040749642765852,-0.00280033126797094,0.010681263846718,-0.00573715224180017,0.9960909836998,0.023827131735403,-0.0132219952304664,1.35250737488912,-0.0024832056689789,-0.00446181666092424,0.00588101254892582,20.0610773722935,19.071077360256,-0.000271479860122633,-0.000568260793137144,1894.78858183281,0.857633821930714
1.55502108620807,0.999998320161765,4.14309552782139e-05,4.63248250914534e-05,-0.00183198595773315,0.0153092368190727,-0.00832221120342475,1.27204100310134,0.0235458468383745,-0.0132346362067397,1.48718547760612,-0.00178180823593471,-0.00297806966890969,0.0140464092691663,19.9616894048339,18.971689391078,-0.00105118701937051,-0.0019336868484837,1880.28066848573,1.00893634370453
1.74939872198408,1.00000000000011,-2.14025483013262e-14,-5.84340561456949e-14,1.62514595850448e-11,0.0195020142828679,-0.0106889267149986,1.57286746487827,0.0195613588850813,-0.0110912284045956,1.6084623351525,0.000934834486744435,0.0020216975748145,0.0236533265627181,19.8630624257164,18.8730624102423,-0.00110117810875771,-0.00197253957839624,1866.86848019397,1.09893434273652
1.94377635776009,0.999995935825194,0.000228859302362814,0.000442186362775073,0.00280736207098554,0.022959589764379,-0.0126507187991369,1.89607642691448,0.016309051185693,-0.00925062318128348,1.71748082828398,0.00378314977624327,0.00707307978101954,0.0341182631577293,19.7651389605144,18.7751389433224,-0.000413282192192346,-0.000715531775638988,1854.61343615427,1.126228785972
2.1381539935361,0.999976976029832,0.00064956966214337,0.00121732370285721,0.0066444302232523,0.0262574635629184,-0.0145085802834073,2.23940276031183,0.0181428386132781,-0.0101438387211352,1.81544978869163,0.00488812290345578,0.00886965366627045,0.0448442127282515,19.6678583131602,18.6778582942503,1.79888816657566e-05,3.82646967654407e-05,1843.53777279894,1.11798475957593
2.33253162931211,0.999930867829072,0.00112617236877581,0.00207265859440355,0.0115199955384345,0.0303765892111127,-0.0167918702866655,2.6008174744809,0.0248151340964245,-0.0136561238174389,1.90359132189921,0.00491397589253011,0.00873288746947277,0.0554927267722252,19.5711586212107,18.5811586005832,0.000247614271590998,0.00041746784954839,1833.62969135613,1.09339049214591
2.52690926508812,0.999842942387238,0.00158054931920465,0.00286639887599547,0.0174186963790782,0.0361934948797845,-0.0199740256151466,2.97852886887223,0.0355739124159069,-0.0193683478970986,1.98312608224628,0.00437002650888759,0.00763502288072135,0.065908036007407,19.4749786411081,18.4849786187632,0.00034264540010616,0.000559960060905071,1824.85228510269,1.06191840515733
2.72128690086413,0.9996962037652,0.00197563001158943,0.0035334505935673,0.0243142122057488,0.0444227397968422,-0.024436988113471,3.3709798088191,0.0495556403751742,-0.0267871422810659,2.05524717374283,0.00358958573258472,0.00618467740504963,0.0760245655944318,19.3792590651748,18.3892590411127,0.000354572230028261,0.000565837337566074,1817.15087363648,1.02777636281922
2.91566453664013,0.999471421993399,0.00230001081997539,0.00405534251838756,0.0321755169600691,0.0556130057073095,-0.0304676993233583,3.77684031932915,0.0659477313127272,-0.03544606439106,2.12109857140986,0.00277510467947754,0.00472964598560797,0.0858168128984281,19.2839434539025,18.2939434281233,0.000320159323798362,0.000502408704875207,1810.458313264,0.992790568604761
3.11004217241614,0.99914736160599,0.00255694329356274,0.00443926766885718,0.0409695900467449,0.0701652846701035,-0.0382686530463769,4.19499645300202,0.0840598967738871,-0.0449523746225371,2.18175872367908,0.00203799977947011,0.00344411143483071,0.0952766697095174,19.1889788896928,18.1989788621969,0.000264221011733422,0.000412128037350494,1804.69904587608,0.957746927783755
3.30441980819215,0.998701100298279,0.0027569473584908,0.00470442869853401,0.0506625447841371,0.0883594927785063,-0.0479741601002996,4.62453643446983,0.103344474742982,-0.0550017571817148,2.23822909555846,0.0014295320247485,0.00239378467542717,0.104403515564185,19.0943164182221,18.1043163890097,0.000202467157289501,0.000319734737496492,1799.79250847682,0.922972173506039
3.49879744396816,0.998108374115546,0.00291315220364377,0.00487370562273226,0.0612200671977925,0.110382022948316,-0.0596675421610707,5.06473500877912,0.123389297926114,-0.0653751889699068,2.29142718934795,0.00096351511991673,0.00158176742707781,0.113199844498612,18.9999113109638,18.0099112800352,0.00014402010359363,0.000238005373171129,1795.65605550904,0.888585664226428
3.69317507974417,0.997343910336056,0.00303857940949668,0.00496899885926554,0.0726075522364827,0.136350433866125,-0.0733967459520731,5.5150368037724,0.143897748625913,-0.0759272378675497,2.34218336598826,0.00063229111098913,0.000979200614602548,0.121669289606844,18.905723174426,17.9157231417814,9.34773197788006e-05,0.000172107524238278,1792.20737631682,0.85461156814156
3.88755271552018,0.996381733623338,0.00314473902573364,0.00500898222888757,0.084790106765003,0.166333718000826,-0.0891873144046408,5.97503937109589,0.164664759069926,-0.0865715053496609,2.39124068860875,0.000417462723577432,0.000544579023107119,0.12981571600558,18.8117159325846,17.8217158982244,5.25076176479154e-05,0.000122726227932474,1789.36639256934,0.821030794692244
4.08193035129619,0.995195445129471,0.00324106326491636,0.00500834269247555,0.0977324960815505,0.200367889807036,-0.107052507417597,6.44447641976421,0.185553602390086,-0.0972664304157927,2.43925703464212,0.000296721003843006,0.000235032299374678,0.137642808436953,18.7178577097908,17.7278576737151,2.1025128854199e-05,8.81915612364018e-05,1787.05666065485,0.78780598874933
4.2763079870722,0.993758479676087,0.00333483666053065,0.00497786449921638,0.111399070470315,0.238467314360554,-0.127000819089813,6.92320161856779,0.206475807829272,-0.108003019381571,2.48680881917561,0.000247884315918484,1.21964480889046e-05,0.145153896977874,18.6241206401174,17.6341206023266,-1.98967412498661e-06,6.58411193051032e-05,1785.20633810248,0.754893955844407
4.47068562284821,0.992044346729653,0.00343138986292446,0.00492493303152117,0.125753690120712,0.280632488304942,-0.149041334822041,7.41117322773253,0.227375009566472,-0.118795044659636,2.53439579404566,0.000251030252127413,-0.000155348854955371,0.152351901150067,18.5304806260141,17.5404805865085,-1.79468533165617e-05,5.28281269710019e-05,1783.74878780764,0.722251937648216
4.66506325862422,0.990026859530519,0.0035344066927323,0.00485419395397096,0.14075965808718,0.326855049352705,-0.173187414771862,7.9084397277793,0.248214683774066,-0.129671676474698,2.58244650454185,0.000289386847837674,-0.000291664626997919,0.159239333855709,18.4369170652686,17.4469170240485,-2.83120395528582e-05,4.65497642568787e-05,1782.62289349464,0.689840733580295
4.85944089440022,0.987680355020685,0.00364625373687131,0.00476821576469033,0.156379666562499,0.377120733960063,-0.199459150828494,8.41512654215435,0.268969306651661,-0.140672223841845,2.63132408526898,0.000349467817555245,-0.0004141004827128,0.165818335094722,18.3434125614206,17.3534125184862,-3.4420151077278e-05,4.48311280721824e-05,1781.7731529869,0.657626136157074
5.05381853017623,0.98497990579034,0.00376828295248674,0.00466807879087817,0.172575759332542,0.431410892239427,-0.227884968090277,8.93142389631391,0.289618309262035,-0.151842554414886,2.68133215760949,0.000420791003473785,-0.000534394136011482,0.172090719396954,18.2499526292837,17.2599525846354,-3.73897752806111e-05,4.59639475426959e-05,1781.14960573482,0.625579438077479
5.24819616595224,0.981901524273177,0.00390108474608037,0.00455386063797059,0.189309311869142,0.489703044421886,-0.258502656115823,9.45757581604672,0.310142198559151,-0.163232760316818,2.73272065487358,0.000495406584254336,-0.000659860823037081,0.178058028121892,18.1565254042687,17.1665253579069,-3.81012186626801e-05,4.86684122935802e-05,1780.70764084846,0.593677413722672
5.44257380172825,0.978422358806997,0.00404468559421457,0.00442501524241033,0.206541029631875,0.55197084567448,-0.291360034956636,9.99387023888885,0.330520282943418,-0.174895687715236,2.78569145089713,0.000567377145452981,-0.000794482155750307,0.183721581613964,18.0631213617763,17.0731213137012,-3.72111395835858e-05,5.2022270052856e-05,1780.40772256742,0.561901991023835
5.63695143750426,0.974520880833235,0.00419869357471197,0.00428065649866103,0.224230964552487,0.618183725552057,-0.326515393089152,10.5406301921048,0.350729538452031,-0.186886019274029,2.84040370641038,0.000632290878238011,-0.000939813921824569,0.189082528258449,17.969733050989,16.979733001201,-3.51850547813822e-05,5.53833453408927e-05,1780.21506178821,0.530239720632233
