Time,QuatW,QuatX,QuatY,QuatZ,PosX,PosY,PosZ,VelX,VelY,VelZ,AngRateX,AngRateY,AngRateZ,MassLox,MassFuel,GimbalTheta,GimbalPhi,ThrustMag,RollCmd
0,1,3.20058865110373e-19,8.17614697273888e-15,7.87509017397798e-23,7.74279162470511e-16,-3.21894251658029e-20,-7.61763297100884e-16,1.01795891227858e-15,-4.48097629797871e-20,-4.07242323711931e-09,-2.60437006477426e-20,1.4115625912986e-18,8.24406784809765e-24,20.78,19.79,2.30316656149348e-12,0.000658976291990347,1791.33354475697,5.58281971975948e-13
0.151865718579284,0.999999998841059,-1.68057041413338e-13,-4.81444063638736e-05,1.57321073511614e-16,7.29550205125323e-05,-2.54752382693881e-13,0.000447036863943746,0.000936920580614144,-3.27280682831944e-12,0.00608821665839838,-4.42928215375189e-12,-0.00126807856680367,4.14668877427019e-15,20.7065886927601,19.7165886927602,2.48178125701147e-12,0.000218845013031536,1782.64952622034,4.97090934652191e-13
0.303731437158567,0.999999987144853,-6.84365358431889e-13,-0.00016034441435049,6.02047131139682e-16,0.000221236611260292,-9.61628587047615e-13,0.00135959516796003,0.000960208684514092,-5.78575473663635e-12,0.00612905719173843,-9.17864416885533e-12,-0.00168716411883516,7.83916150713116e-15,20.6335332685208,19.6435332685208,2.46229307425099e-12,-0.000139956256898148,1781.08081615545,4.55564496746565e-13
0.455597155737851,0.999999961277717,-1.55947719246157e-12,-0.000278288998821883,1.25565702594778e-15,0.000305734086532076,-1.90404012360666e-12,0.00226963516560667,9.39506524011516e-05,-6.1988886812414e-12,0.00605498657773827,-1.38864129866989e-11,-0.00141938554088696,1.12234441886717e-14,20.560542132173,19.570542132173,2.26633249928315e-12,-0.000426410198128637,1779.68529257472,5.00794023705595e-13
0.607462874317134,0.999999936946524,-2.77745700929691e-12,-0.000355116337423109,2.01250881502118e-15,0.000201961723729607,-2.66313570961063e-12,0.00317058346430939,-0.00149891303277784,-3.19992713235315e-12,0.00600932494858923,-1.82160063673459e-11,-0.000604174994475571,1.49440469998016e-14,20.4876081862967,19.4976081862968,1.92359211199472e-12,-0.000646630333537409,1778.26064268658,6.76760002934507e-13
0.759328592896418,0.999999937308964,-4.29899312546825e-12,-0.000354095611648988,2.77045213567178e-15,-0.000180698201965403,-2.62969394259347e-12,0.00406483559161605,-0.00354030178700582,4.39616488862592e-12,0.00596684316657175,-2.18877860867129e-11,0.000631058759980161,1.9972398957664e-14,20.4147326245281,19.4247326245282,1.46384537714768e-12,-0.000806369865422683,1776.83447631749,1.00562481419567e-12
0.911194311475702,0.999999969313618,-6.06574068477993e-12,-0.000247741940829384,3.45656017990538e-15,-0.000883694372450527,-1.02841396880714e-12,0.00495273554714914,-0.00566533978964371,1.75837665384767e-11,0.00592574384687654,-2.46796512622316e-11,0.00217019515330592,2.7444823904393e-14,20.3419155090146,19.3519155090147,9.16878919089221e-13,-0.000911077814438706,1775.40889662813,1.49259922515003e-12
1.06306003005499,0.999999999858702,-8.00467836912459e-12,-1.69826293604263e-05,4.04386479828401e-15,-0.00188811626064829,3.04918337003229e-12,0.00583450133359026,-0.00744816608306495,3.71164766999732e-11,0.00588611969477887,-2.6426810898614e-11,0.00390778557321549,3.85366166273801e-14,20.2691568157132,19.2791568157134,3.12760130709479e-13,-0.000965979747077479,1773.99016427132,2.13043862894679e-12
1.21492574863427,0.99999993888193,-1.00324695322231e-11,0.00034963595066755,4.558561361486e-15,-0.00310724839357283,1.06052062905736e-11,0.00671074839333896,-0.00842545697688083,6.34696225551957e-11,0.00585304704573237,-2.70221319673455e-11,0.00574859998625283,5.4369481663366e-14,20.1964562640109,19.2064562640111,-3.18028726107547e-13,-0.000976104236088621,1772.44009908669,2.90345882383485e-12
1.36679146721355,0.999999633036496,-1.20598606799623e-11,0.000856703032671484,5.07925114290444e-15,-0.00438252224593904,2.26908921386677e-11,0.00757400058025224,-0.00811768790031243,9.68124143463101e-11,0.00571478203780304,-2.64167776627391e-11,0.00760706886407481,7.59487875331757e-14,20.123819236109,19.1338192361092,-9.43586151212197e-13,-0.000945510665013102,1768.74264846361,3.78773376045568e-12
